HDD65,log_sqft,building_age,envelope_score,hdd_sqft,age_hdd,sqft_per_hdd,hdd_squared,envelope_class_encoded,climate_zone_encoded,TYPEHUQ,ADQINSUL,DRAFTY
7674,6.877296071497429,25,12.0,7.44378,19.185,0.12640083398488403,5.8890276,0,0,5,2,3
4691,7.313220387090301,65,9.0,7.0365,30.4915,0.3197612449371136,2.2005481,1,2,3,1,3
5565,7.047517221357296,15,10.0,6.39975,8.3475,0.20664869721473494,3.0969225,1,2,3,2,3
2268,4.605170185988092,35,10.0,0.0,7.938,0.0,0.5143824,1,1,2,1,4
5148,7.7406644019172415,80,7.0,11.8404,41.184,0.4467754467754468,2.6501904,1,2,2,2,4
4893,6.309918278226516,80,9.0,2.69115,39.144,0.11240547721234416,2.3941449,1,2,5,2,3
2888,8.070906088787819,15,13.0,9.2416,4.332,1.10803324099723,0.8340544,0,1,2,1,3
2956,7.718685495198466,55,6.0,6.651,16.258,0.7611637347767253,0.8737936,1,1,3,2,4
6828,5.768320995793772,45,7.0,2.18496,30.726,0.04686584651435267,4.6621584,1,0,2,3,2
6595,6.659293919683638,55,6.0,5.1441,36.2725,0.11827141774071266,4.3494025,1,0,5,3,4
2808,8.34283980427146,15,12.0,11.7936,4.212,1.4957264957264957,0.7884864,0,1,2,2,3
3012,7.570443252057374,25,11.0,5.84328,7.53,0.6440903054448871,0.9072144,0,2,2,1,4
5589,7.783224016336037,80,6.0,13.4136,44.712,0.4294149221685454,3.1236921,1,2,2,1,4
5932,7.832014180505469,15,10.0,14.94864,8.898,0.42481456507080245,3.5188624,1,2,2,2,2
1852,7.170119543449628,80,7.0,2.4076,14.816,0.7019438444924406,0.3429904,1,1,2,2,4
9414,6.253828811575473,45,9.0,4.89528,42.363,0.05523688124070533,8.8623396,1,0,1,2,3
4198,5.521460917862246,80,8.0,1.0495,33.584,0.05955216769890424,1.7623204,1,2,5,1,4
6087,7.047517221357296,45,10.0,7.00005,27.3915,0.18892722194841466,3.7051569,1,0,2,1,4
5866,7.9724660159745655,25,11.0,17.0114,14.665,0.49437436072280944,3.4409956,0,2,2,1,3
5775,6.620073206530356,55,8.0,4.33125,31.7625,0.12987012987012986,3.3350625,1,2,5,2,3
2628,7.820037989458753,2,12.0,6.54372,0.5256,0.9474885844748858,0.6906384,0,1,2,1,4
5031,7.2078598714324755,15,10.0,6.79185,7.5465,0.26833631484794274,2.5310961,1,2,3,2,4
4223,4.605170185988092,45,10.0,0.0,19.0035,0.0,1.7833729,1,2,2,1,4
2739,7.8898337513942955,25,10.0,7.31313,6.8475,0.9748083242059146,0.7502121,1,1,2,2,4
5024,6.937314081223682,35,7.0,5.17472,17.584,0.20501592356687898,2.5240576,1,2,3,2,4
5065,7.696212639346407,65,8.0,11.143,32.9225,0.43435340572556763,2.5654225,1,2,2,2,4
7791,5.480638923341991,80,7.0,1.86984,62.328,0.030804774740084712,6.0699681,1,0,2,2,3
5201,5.991464547107982,80,3.0,2.0804,41.608,0.07690828686791001,2.7050401,2,2,5,3,2
4801,7.2078598714324755,65,6.0,6.48135,31.2065,0.28119141845448864,2.3049601,1,2,2,3,2
4333,7.3777589082278725,55,8.0,6.9328,23.8315,0.36925917378259865,1.8774889,1,2,2,2,4
5253,6.476972362889683,35,12.0,3.41445,18.3855,0.1237388159147154,2.7594009,0,2,2,1,3
6711,6.887552571664617,65,6.0,6.57678,43.6215,0.14602890776337357,4.5037521,1,0,2,3,3
3736,7.580699752224563,65,8.0,7.32256,24.284,0.5246252676659529,1.3957696,1,2,2,3,3
7292,4.787491742782046,80,6.0,0.87504,58.336,0.016456390565002744,5.3173264,1,0,2,1,4
2808,7.696212639346407,15,10.0,6.1776,4.212,0.7834757834757835,0.7884864,1,1,2,3,3
4333,5.598421958998375,80,5.0,1.16991,34.664,0.06231248557581352,1.8774889,2,2,2,3,3
5596,7.736307096548285,80,5.0,12.81484,44.768,0.40922087205146535,3.1315216,2,2,2,2,4
3131,7.919356190660617,65,8.0,8.61025,20.3515,0.8783136378153944,0.9803161,1,2,2,2,4
7188,8.160518247477505,55,10.0,25.158,39.534,0.4869226488592098,5.1667344,1,0,2,2,3
2656,6.721425700790643,55,8.0,2.20448,14.608,0.3125,0.7054336,1,1,2,2,3
5798,6.396929655216146,55,8.0,3.4788,31.889,0.10348395998620213,3.3616804,1,2,2,2,4
2120,7.727535110475448,35,9.0,4.8124,7.42,1.070754716981132,0.44944,1,1,2,3,3
3611,4.605170185988092,15,12.0,0.0,5.4165,0.0,1.3039321,0,2,2,2,3
1106,6.907755278982137,45,7.0,1.106,4.977,0.9041591320072333,0.1223236,1,1,2,3,3
5138,6.946975992135418,65,10.0,5.34352,33.397,0.2024133904242896,2.6399044,1,2,2,2,3
4452,8.131530710604252,15,11.0,15.1368,6.678,0.7637017070979335,1.9820304,0,2,2,1,4
5164,7.286191714702382,80,6.0,7.53944,41.312,0.28272656855151046,2.6666896,1,2,2,4,3
5876,6.907755278982137,35,8.0,5.876,20.566,0.17018379850238258,3.4527376,1,2,4,1,4
4147,8.229511118964457,15,15.0,15.55125,6.2205,0.904268145647456,1.7197609,0,2,2,1,3
4449,8.345217926676428,25,12.0,18.73029,11.1225,0.9462800629354912,1.9793601,0,2,2,2,3
8698,8.098642843759418,25,12.0,28.61642,21.745,0.37824787307426994,7.5655204,0,0,2,2,3
4270,4.605170185988092,55,6.0,0.0,23.485,0.0,1.82329,1,2,2,3,4
4833,5.298317366548036,35,12.0,0.9666,16.9155,0.04138216428719222,2.3357889,0,2,2,1,3
4463,6.606650186198215,80,7.0,3.30262,35.704,0.16580775263275824,1.9918369,1,2,4,2,4
5859,4.605170185988092,45,10.0,0.0,26.3655,0.0,3.4327881,1,2,2,1,3
5176,6.856461984594587,45,11.0,4.9172,23.292,0.18353941267387944,2.6790976,0,2,4,2,3
5290,5.480638923341991,25,6.0,1.2696,13.225,0.045368620037807186,2.79841,1,2,5,3,2
6816,7.668561108015897,45,10.0,14.58624,30.672,0.31396713615023475,4.6457856,1,0,2,1,4
2037,7.478734825567875,7,11.0,3.60549,1.4259,0.8689248895434463,0.4149369,0,1,2,2,3
4349,7.495541943884256,65,8.0,7.8282,28.2685,0.41388825017245345,1.8913801,1,2,2,2,3
4640,7.575584651557793,65,8.0,9.048,30.16,0.4202586206896552,2.15296,1,2,2,2,4
6857,7.1308988302963465,7,11.0,8.57125,4.7999,0.1822954644888435,4.7018449,0,0,2,2,4
5483,7.8898337513942955,45,11.0,14.63961,24.6735,0.486959693598395,3.0063289,0,2,2,2,3
7779,6.824373670043086,65,6.0,7.15668,50.5635,0.11826712945108626,6.0512841,1,0,3,3,2
4077,8.323608442343572,15,12.0,16.79724,6.1155,1.0105469708118715,1.6621929,0,2,2,2,3
4219,6.684611727667927,55,10.0,3.3752,23.2045,0.18961839298411945,1.7799961,1,2,5,2,3
1177,7.438383530044307,15,10.0,2.0009,1.7655,1.4443500424808835,0.1385329,1,1,3,2,4
6149,7.265429723253953,80,9.0,8.79307,49.192,0.23255813953488372,3.7810201,1,0,2,2,3
6637,8.101677747454572,45,12.0,21.9021,29.8665,0.49721259605243334,4.4049769,0,0,2,1,4
6284,7.549609165154532,25,10.0,11.9396,15.71,0.302355187778485,3.9488656,1,0,2,2,3
1467,7.396335293800808,45,7.0,2.39121,6.6015,1.1111111111111112,0.2152089,1,1,2,2,4
4549,7.293017679772782,45,9.0,6.68703,20.4705,0.3231479446032095,2.0693401,1,2,2,2,3
5416,7.824046010856292,7,14.0,13.54,3.7912,0.46159527326440175,2.9333056,0,2,2,1,3
5110,8.294049640102028,2,13.0,20.44,1.022,0.7827788649706457,2.61121,0,2,2,2,3
6869,7.3777589082278725,65,8.0,10.9904,44.6485,0.2329305575775222,4.7183161,1,0,2,3,3
5811,6.779921907472252,65,6.0,5.11368,37.7715,0.15143692996041988,3.3767721,1,2,2,2,4
6317,7.77485576666552,15,10.0,15.03446,9.4755,0.3767611207851828,3.9904489,1,0,2,3,3
1141,7.600902459542082,45,9.0,2.282,5.1345,1.7528483786152498,0.1301881,1,1,2,2,4
2858,7.365180126021013,55,8.0,4.51564,15.719,0.5528341497550735,0.8168164,1,1,2,2,2
3131,7.937374696163295,2,13.0,8.7668,0.6262,0.8942829766847652,0.9803161,0,2,2,2,3
6287,4.605170185988092,45,9.0,0.0,28.2915,0.0,3.9526369,1,0,2,3,3
2422,7.600902459542082,55,9.0,4.844,13.321,0.8257638315441783,0.5866084,1,1,2,1,4
5214,6.522092798170152,80,9.0,3.54552,41.712,0.13041810510164942,2.7185796,1,2,2,2,3
4346,7.696212639346407,25,12.0,9.5612,10.865,0.5062126092959043,1.8887716,0,2,3,2,3
7130,7.222566018822171,80,7.0,9.7681,57.04,0.19214586255259467,5.08369,1,0,2,2,3
6209,8.125630988477065,65,10.0,20.98642,40.3585,0.5443710742470608,3.8551681,1,0,2,2,3
3475,4.605170185988092,25,8.0,0.0,8.6875,0.0,1.2075625,1,2,3,3,3
7194,4.605170185988092,80,7.0,0.0,57.552,0.0,5.1753636,1,0,2,3,3
3402,7.3777589082278725,65,10.0,5.4432,22.113,0.4703115814226925,1.1573604,1,2,2,2,3
4492,7.882314918980268,7,14.0,11.9038,3.1444,0.5899376669634907,2.0178064,0,2,2,1,3
4004,7.958576903813898,35,10.0,11.45144,14.014,0.7142857142857143,1.6032016,1,2,2,1,4
2185,6.907755278982137,45,11.0,2.185,9.8325,0.4576659038901602,0.4774225,0,1,2,2,3
1834,7.313220387090301,65,8.0,2.751,11.921,0.8178844056706652,0.3363556,1,1,2,2,4
6533,4.605170185988092,80,5.0,0.0,52.264,0.0,4.2680089,2,0,2,2,2
3344,4.605170185988092,35,9.0,0.0,11.704,0.0,1.1182336,1,2,2,2,4
4515,7.575584651557793,80,9.0,8.80425,36.12,0.4318936877076412,2.0385225,1,2,2,2,3
7442,7.644919344958857,80,5.0,15.55378,59.536,0.2808384842784198,5.5383364,2,0,2,3,2
6187,7.313220387090301,65,6.0,9.2805,40.2155,0.24244383384515922,3.8278969,1,0,2,3,3
5228,4.605170185988092,35,9.0,0.0,18.298,0.0,2.7331984,1,2,4,2,3
6589,7.07326971745971,80,5.0,7.77502,52.712,0.17908635604795872,4.3414921,2,0,2,3,3
5554,7.408530566894626,2,13.0,9.1641,1.1108,0.29708318329132155,3.0846916,0,2,2,2,3
1407,8.221478947267192,7,14.0,5.23404,0.9849,2.6439232409381663,0.1979649,0,1,2,1,3
6962,4.605170185988092,35,11.0,0.62658,24.367,0.01292731973570813,4.8469444,0,0,1,2,3
5140,6.396929655216146,80,7.0,3.084,41.12,0.11673151750972763,2.64196,1,2,5,2,4
5217,5.91350300563827,80,9.0,1.93029,41.736,0.07092198581560284,2.7217089,1,2,4,2,3
5812,7.495541943884256,80,7.0,10.4616,46.496,0.3097040605643496,3.3779344,1,2,2,2,4
4580,7.549609165154532,80,8.0,8.702,36.64,0.4148471615720524,2.09764,1,2,2,1,4
8160,7.783224016336037,45,7.0,19.584,36.72,0.29411764705882354,6.65856,1,0,2,2,4
4397,4.605170185988092,55,8.0,0.0,24.1835,0.0,1.9333609,1,2,2,3,3
4375,8.216088098632316,15,10.0,16.1875,6.5625,0.8457142857142858,1.9140625,1,2,2,2,4
8181,6.309918278226516,35,4.0,4.49955,28.6335,0.0672289451167339,6.6928761,2,0,5,4,4
5390,7.600902459542082,45,10.0,10.78,24.255,0.37105751391465674,2.90521,1,2,2,1,4
3960,4.605170185988092,25,10.0,0.0,9.9,0.0,1.56816,1,2,2,2,3
6108,4.605170185988092,80,6.0,0.0,48.864,0.0,3.7307664,1,0,4,4,3
4689,4.605170185988092,65,6.0,0.0,30.4785,0.0,2.1986721,1,2,2,2,4
6026,6.1092475827643655,45,9.0,2.7117,27.117,0.07467640225688682,3.6312676,1,0,4,2,4
2198,6.917705609835305,25,6.0,2.21998,5.495,0.45950864422202004,0.4831204,1,1,2,3,4
1726,7.24422751560335,45,9.0,2.4164,7.767,0.8111239860950173,0.2979076,1,1,2,2,4
6528,8.169053149927343,55,9.0,23.04384,35.904,0.5407475490196079,4.2614784,1,0,2,1,4
2975,7.8160138391590275,25,11.0,7.378,7.4375,0.8336134453781513,0.8850625,0,1,2,1,4
2352,6.907755278982137,55,10.0,2.352,12.936,0.42517006802721086,0.5531904,1,1,2,2,3
5891,4.605170185988092,80,9.0,0.0,47.128,0.0,3.4703881,1,2,2,2,3
3209,8.216088098632316,25,11.0,11.8733,8.0225,1.153007167341851,1.0297681,0,2,2,1,4
6839,6.272877006546167,45,9.0,3.62467,30.7755,0.07749671004532827,4.6771921,1,0,3,2,3
8742,6.492239835020471,65,10.0,5.76972,56.823,0.07549759780370624,7.6422564,1,0,2,2,3
6318,4.605170185988092,35,12.0,0.0,22.113,0.0,3.9917124,0,0,2,1,4
5166,5.393627546352362,80,5.0,1.13652,41.328,0.04258614014711576,2.6687556,2,2,2,3,3
4540,8.013012110368916,25,10.0,13.7108,11.35,0.6651982378854625,2.06116,1,2,2,2,3
7856,7.098375638590786,45,7.0,9.50576,35.352,0.1540224032586558,6.1716736,1,0,2,3,3
2119,4.605170185988092,80,5.0,0.0,16.952,0.0,0.4490161,2,1,2,3,2
6491,8.160518247477505,7,10.0,22.7185,4.5437,0.5392081343398551,4.2133081,1,0,2,1,2
1947,7.965545573129992,15,13.0,5.60736,2.9205,1.4791987673343605,0.3790809,0,1,2,1,3
5555,5.598421958998375,55,10.0,1.49985,30.5525,0.048604860486048604,3.0858025,1,2,5,2,3
7197,6.1092475827643655,80,9.0,3.23865,57.576,0.06252605252188412,5.1796809,1,0,4,2,3
4197,4.787491742782046,80,9.0,0.50364,33.576,0.028591851322373123,1.7614809,1,2,5,2,3
5649,8.055157731819678,45,9.0,17.79435,25.4205,0.5576208178438662,3.1911201,1,2,2,2,4
6023,8.1886891244442,35,12.0,21.6828,21.0805,0.5977087829985057,3.6276529,0,0,2,1,3
4541,7.6255950721324535,2,14.0,9.30905,0.9082,0.45144241356529397,2.0620681,0,2,3,1,3
5217,7.7406644019172415,7,12.0,11.9991,3.6519,0.44086639831320684,2.7217089,0,2,2,1,4
4632,5.857933154483459,80,9.0,1.6212,37.056,0.07556131260794473,2.1455424,1,2,2,2,3
5565,7.090076835776092,2,9.0,6.678,1.113,0.215633423180593,3.0969225,1,2,5,3,2
1453,7.90100705199242,45,9.0,3.9231,6.5385,1.8582243633860978,0.2111209,1,1,2,2,4
1789,7.438383530044307,25,8.0,3.0413,4.4725,0.9502515371716043,0.3200521,1,1,3,2,4
1693,7.27931883541462,25,10.0,2.45485,4.2325,0.8564678086237448,0.2866249,1,1,2,2,4
3708,7.495541943884256,55,10.0,6.6744,20.394,0.4854368932038835,1.3749264,1,2,2,2,3
7541,5.736572297479192,35,12.0,2.33771,26.3935,0.04110860628563851,5.6866681,0,0,5,1,3
2211,7.090076835776092,15,11.0,2.6532,3.3165,0.5427408412483039,0.4888521,0,1,2,1,4
4204,7.114769448366463,45,11.0,5.17092,18.918,0.29257849666983826,1.7673616,0,2,4,2,3
2668,6.907755278982137,35,11.0,2.668,9.338,0.3748125937031484,0.7118224,0,1,2,2,3
5535,4.605170185988092,45,9.0,0.0,24.9075,0.0,3.0636225,1,2,2,3,3
4153,6.507277712385012,80,4.0,2.78251,33.224,0.16132915964363112,1.7247409,2,2,2,4,3
4788,8.268731832117737,7,10.0,18.6732,3.3516,0.8145363408521303,2.2924944,1,2,2,1,4
5807,7.426549072397305,80,8.0,9.75576,46.456,0.2893060099879456,3.3721249,1,2,2,1,4
5017,7.438383530044307,25,10.0,8.5289,12.5425,0.33884791708192147,2.5170289,1,2,3,2,4
5313,7.90100705199242,7,12.0,14.3451,3.7191,0.5081874647092038,2.8227969,0,2,2,1,4
2498,7.533693709848633,15,10.0,4.67126,3.747,0.7485988791032826,0.6240004,1,1,2,2,4
1552,7.783224016336037,45,9.0,3.7248,6.984,1.5463917525773196,0.2408704,1,1,2,2,4
4275,7.549609165154532,80,9.0,8.1225,34.2,0.4444444444444444,1.8275625,1,2,2,2,3
1415,7.3777589082278725,35,10.0,2.264,4.9525,1.1307420494699647,0.2002225,1,1,2,1,4
4293,6.802394763324311,80,5.0,3.8637,34.344,0.20964360587002095,1.8429849,2,2,4,3,2
7066,7.495541943884256,35,11.0,12.7188,24.731,0.2547410133031418,4.9928356,0,0,2,2,3
4739,4.605170185988092,35,7.0,0.0,16.5865,0.0,2.2458121,1,2,4,3,2
6892,6.684611727667927,65,8.0,5.5136,44.798,0.11607661056297155,4.7499664,1,0,2,2,4
1221,7.9724660159745655,65,8.0,3.5409,7.9365,2.375102375102375,0.1490841,1,1,2,2,3
4020,7.8632667240095735,55,10.0,10.452,22.11,0.6467661691542289,1.61604,1,2,2,2,3
5929,4.605170185988092,35,10.0,0.0,20.7515,0.0,3.5153041,1,2,2,1,4
5492,6.507277712385012,15,10.0,3.67964,8.238,0.12199563000728332,3.0162064,1,2,5,2,4
6154,6.956545443151569,25,11.0,6.4617,15.385,0.17062073448163795,3.7871716,0,0,2,1,4
4404,7.9996785794994505,15,11.0,13.12392,6.606,0.6766575840145322,1.9395216,0,2,2,1,4
6969,7.783224016336037,45,7.0,16.7256,31.3605,0.34438226431338786,4.8566961,1,0,2,2,2
6635,6.536691597591305,80,4.0,4.57815,53.08,0.1039939713639789,4.4023225,2,0,3,4,3
5492,7.824046010856292,25,10.0,13.73,13.73,0.45520757465404227,3.0162064,1,2,2,2,4
2620,7.495541943884256,55,8.0,4.716,14.41,0.6870229007633588,0.68644,1,1,2,2,3
2253,7.600902459542082,2,10.0,4.506,0.4506,0.8877052818464269,0.5076009,1,1,4,1,1
3839,7.495541943884256,25,11.0,6.9102,9.5975,0.46887210210992447,1.4737921,0,2,2,1,4
7079,8.318742252692399,15,10.0,29.0239,10.6185,0.5791778499788106,5.0112241,1,0,2,2,4
3817,7.600902459542082,65,11.0,7.634,24.8105,0.5239717055279015,1.4569489,0,2,2,1,4
6222,7.937374696163295,7,13.0,17.4216,4.3554,0.45001607200257154,3.8713284,0,0,2,2,3
5347,7.170119543449628,35,10.0,6.9511,18.7145,0.2431269870955676,2.8590409,1,2,2,1,4
5352,7.7406644019172415,25,10.0,12.3096,13.38,0.429745889387145,2.8643904,1,2,2,2,4
5025,8.006367567650246,55,9.0,15.075,27.6375,0.5970149253731343,2.5250625,1,2,3,1,4
6078,7.2078598714324755,65,8.0,8.2053,39.507,0.22211253701875616,3.6942084,1,0,2,2,3
5092,4.605170185988092,55,8.0,0.0,28.006,0.0,2.5928464,1,2,5,2,3
5534,8.101677747454572,35,10.0,18.2622,19.369,0.5963136971449223,3.0625156,1,2,2,1,4
6746,6.309918278226516,35,10.0,3.7103,23.611,0.08152979543433146,4.5508516,1,0,2,1,4
3189,7.691656822810547,80,7.0,6.98391,25.512,0.6867356538099718,1.0169721,1,2,2,2,4
1928,7.24422751560335,7,12.0,2.6992,1.3496,0.7261410788381742,0.3717184,0,1,3,1,4
2139,6.917705609835305,35,12.0,2.16039,7.4865,0.47218326320710613,0.4575321,0,1,2,1,3
4183,6.684611727667927,25,9.0,3.3464,10.4575,0.19125029882859193,1.7497489,1,2,4,1,2
4747,7.696212639346407,25,10.0,10.4434,11.8675,0.46345060037918684,2.2534009,1,2,2,2,4
4686,5.736572297479192,65,10.0,1.45266,30.459,0.06615450277422108,2.1958596,1,2,5,2,3
6693,5.886104031450156,45,2.0,2.40948,30.1185,0.05378753922008068,4.4796249,2,0,1,4,1
3593,7.138866999945524,25,10.0,4.52718,8.9825,0.3506818814361258,1.2909649,1,2,2,2,3
5273,7.696212639346407,15,10.0,11.6006,7.9095,0.41721979897591505,2.7804529,1,2,2,2,4
976,6.779921907472252,2,12.0,0.85888,0.1952,0.9016393442622951,0.0952576,0,1,2,1,4
7921,5.736572297479192,80,3.0,2.45551,63.368,0.03913647266759247,6.2742241,2,0,2,3,1
5253,4.605170185988092,80,7.0,0.0,42.024,0.0,2.7594009,1,2,5,2,3
2698,7.003065458786462,25,10.0,2.9678,6.745,0.407709414381023,0.7279204,1,1,3,2,3
4707,7.265429723253953,25,10.0,6.73101,11.7675,0.3038028468238793,2.2155849,1,2,3,2,4
6240,4.605170185988092,80,7.0,0.0,49.92,0.0,3.89376,1,0,5,2,3
1100,6.234410725718371,65,9.0,0.561,7.15,0.4636363636363636,0.121,1,1,2,1,4
1124,6.593044534142437,35,9.0,0.82052,3.934,0.6494661921708185,0.1263376,1,1,2,2,3
4181,7.6638772587034705,15,10.0,8.90553,6.2715,0.5094475005979431,1.7480761,1,2,2,2,4
7064,7.3777589082278725,45,9.0,11.3024,31.788,0.22650056625141562,4.9900096,1,0,2,2,4
2707,7.286191714702382,35,9.0,3.95222,9.4745,0.5393424455116365,0.7327849,1,1,2,2,4
3726,6.063785208687608,80,2.0,1.60218,29.808,0.11540526033279656,1.3883076,2,2,5,4,4
4531,6.802394763324311,45,9.0,4.0779,20.3895,0.19863164864268373,2.0529961,1,2,5,2,4
1253,5.480638923341991,35,7.0,0.30072,4.3855,0.19154030327214686,0.1570009,1,1,1,2,4
5780,7.4205789054108005,45,11.0,9.6526,26.01,0.2889273356401384,3.34084,0,2,2,2,3
5211,5.634789603169249,25,8.0,1.45908,13.0275,0.05373248896564959,2.7154521,1,2,2,2,4
3015,7.313220387090301,55,10.0,4.5225,16.5825,0.4975124378109453,0.9090225,1,2,2,2,3
5517,7.003065458786462,45,9.0,6.0687,24.8265,0.1993837230378829,3.0437289,1,2,2,2,4
1244,6.461468176353717,65,8.0,0.79616,8.086,0.5144694533762058,0.1547536,1,1,2,2,2
6271,5.768320995793772,80,5.0,2.00672,50.168,0.05102854409185138,3.9325441,2,0,2,3,3
4197,8.061486866871327,35,10.0,13.30449,14.6895,0.7553014057660233,1.7614809,1,2,2,1,4
3131,7.2078598714324755,15,11.0,4.22685,4.6965,0.4311721494730118,0.9803161,0,2,3,1,2
7198,7.554858521040676,45,9.0,13.74818,32.391,0.26535148652403445,5.1811204,1,0,5,3,3
2068,5.991464547107982,55,6.0,0.8272,11.374,0.19342359767891681,0.4276624,1,1,3,3,3
5964,5.8289456176102075,35,9.0,2.02776,20.874,0.05700871898054997,3.5569296,1,2,3,2,4
4729,7.154615356913663,45,7.0,6.05312,21.2805,0.2706703319940791,2.2363441,1,2,3,3,2
4396,7.919356190660617,55,8.0,12.089,24.178,0.6255686988171064,1.9324816,1,2,2,2,4
1296,6.4457198193855785,45,10.0,0.81648,5.832,0.4861111111111111,0.1679616,1,1,2,1,3
3331,5.966146739123692,80,7.0,1.29909,26.648,0.11708195737015911,1.1095561,1,2,3,2,4
2269,7.600902459542082,45,5.0,4.538,10.2105,0.881445570736007,0.5148361,2,1,2,3,1
7674,8.194229304819817,15,10.0,27.77988,11.511,0.47172270002606204,5.8890276,1,0,2,2,4
4124,6.733401891837359,55,9.0,3.46416,22.682,0.20368574199806014,1.7007376,1,2,5,1,4
4462,7.22983877815125,65,8.0,6.15756,29.003,0.30927835051546393,1.9909444,1,2,2,2,4
4796,7.090076835776092,35,9.0,5.7552,16.786,0.25020850708924103,2.3001616,1,2,2,2,4
6426,7.580699752224563,65,10.0,12.59496,41.769,0.30501089324618735,4.1293476,1,0,2,2,3
2064,7.313220387090301,35,7.0,3.096,7.224,0.7267441860465116,0.4260096,1,1,2,2,4
6272,7.549609165154532,45,9.0,11.9168,28.224,0.30293367346938777,3.9337984,1,0,2,3,3
7392,4.605170185988092,7,12.0,0.0,5.1744,0.0,5.4641664,0,0,2,1,4
2697,7.2078598714324755,80,9.0,3.64095,21.576,0.5005561735261401,0.7273809,1,1,2,2,3
5412,7.649692623711514,35,12.0,11.3652,18.942,0.38802660753880264,2.9289744,0,2,2,1,3
6450,8.107720061910534,35,10.0,21.414,22.575,0.5147286821705427,4.16025,1,0,2,1,4
5522,7.272398392570047,25,10.0,7.95168,13.805,0.26077508149221296,3.0492484,1,2,2,2,3
3248,7.170119543449628,55,6.0,4.2224,17.864,0.4002463054187192,1.0549504,1,2,2,2,4
1365,7.749322464660356,15,11.0,3.1668,2.0475,1.6996336996336996,0.1863225,0,1,2,1,4
5060,7.090076835776092,55,8.0,6.072,27.83,0.23715415019762845,2.56036,1,2,2,3,3
6034,7.090076835776092,25,11.0,7.2408,15.085,0.19887305270135897,3.6409156,0,0,3,1,4
2145,5.438079308923196,65,6.0,0.49335,13.9425,0.10722610722610723,0.4601025,1,1,2,2,4
3468,7.326465613840322,25,11.0,5.27136,8.67,0.43829296424452135,1.2027024,0,2,2,1,4
4004,6.063785208687608,45,12.0,1.72172,18.018,0.10739260739260739,1.6032016,0,2,2,1,3
3953,6.907755278982137,45,9.0,3.953,17.7885,0.2529724260055654,1.5626209,1,2,2,2,3
4930,6.551080335043404,80,7.0,3.451,39.44,0.14198782961460446,2.43049,1,2,3,2,3
1827,7.824046010856292,45,7.0,4.5675,8.2215,1.3683634373289546,0.3337929,1,1,2,2,4
1202,7.600902459542082,45,8.0,2.404,5.409,1.663893510815308,0.1444804,1,1,2,1,4
5593,7.90100705199242,7,11.0,15.1011,3.9151,0.48274629000536384,3.1281649,0,2,2,2,4
3722,8.160518247477505,2,12.0,13.027,0.7444,0.9403546480386888,1.3853284,0,2,2,1,4
7466,8.006367567650246,80,8.0,22.398,59.728,0.4018215912135012,5.5741156,1,0,2,1,4
4622,7.937374696163295,35,10.0,12.9416,16.177,0.6057983556901774,2.1362884,1,2,2,1,4
6731,6.620073206530356,7,12.0,5.04825,4.7117,0.1114247511513891,4.5306361,0,0,5,1,4
2459,7.575584651557793,35,9.0,4.79505,8.6065,0.7930052867019114,0.6046681,1,1,2,2,3
5687,5.247024072160486,55,8.0,1.08053,31.2785,0.03340953050817654,3.2341969,1,2,2,2,3
4873,5.298317366548036,80,8.0,0.9746,38.984,0.04104247896572953,2.3746129,1,2,2,1,4
7878,7.090076835776092,25,12.0,9.4536,19.695,0.15232292460015232,6.2062884,0,0,2,2,3
1558,8.122668023346407,55,7.0,5.25046,8.569,2.1630295250320923,0.2427364,1,1,2,1,4
5008,4.605170185988092,80,1.0,0.0,40.064,0.0,2.5080064,2,2,4,3,1
2897,7.649692623711514,35,7.0,6.0837,10.1395,0.7248878149810148,0.8392609,1,1,2,2,4
5983,6.907755278982137,25,10.0,5.983,14.9575,0.1671402306535183,3.5796289,1,2,3,2,2
4663,7.444248649496705,65,8.0,7.97373,30.3095,0.36671670598327255,2.1743569,1,2,2,2,4
7121,5.438079308923196,80,9.0,1.63783,56.968,0.0322988344333661,5.0708641,1,0,5,2,3
982,6.975413927455952,45,9.0,1.05074,4.419,1.089613034623218,0.0964324,1,1,3,2,4
2075,8.221478947267192,15,12.0,7.719,3.1125,1.7927710843373494,0.4305625,0,1,2,2,3
5218,6.802394763324311,35,9.0,4.6962,18.263,0.17247987734764278,2.7227524,1,2,2,3,3
6541,7.539027055823995,15,8.0,12.29708,9.8115,0.28741782602048616,4.2784681,1,0,2,2,4
5001,7.9724660159745655,45,9.0,14.5029,22.5045,0.5798840231953609,2.5010001,1,2,2,2,4
5979,7.803843303538772,15,11.0,14.64855,8.9685,0.4097675196521157,3.5748441,0,2,2,1,4
2501,4.605170185988092,25,13.0,0.0,6.2525,0.0,0.6255001,0,1,2,1,3
5850,6.684611727667927,80,7.0,4.68,46.8,0.13675213675213677,3.42225,1,2,3,2,3
